year,state,category,cases,lag_1,lag_2,rolling_mean_3,growth_rate,state_encoded,category_encoded
2016,MANIPUR,extortion,0.0,0.0,0.0,0.0,0.0,22,4
2017,MANIPUR,extortion,0.0,0.0,0.0,0.0,0.0,22,4
2018,MANIPUR,extortion,3.0,0.0,0.0,1.0,inf,22,4
2019,MANIPUR,extortion,0.0,3.0,0.0,1.0,-1.0,22,4
2020,MANIPUR,extortion,0.0,0.0,3.0,1.0,0.0,22,4
2021,MANIPUR,extortion,2.0,0.0,0.0,0.6666666666666666,inf,22,4
2022,MANIPUR,extortion,1.0,2.0,0.0,1.0,-0.5,22,4
2023,MANIPUR,extortion,0.0,1.0,2.0,1.0,-1.0,22,4
2017,MANIPUR,fraud,35.0,0.0,0.0,0.0,0.0,22,5
2018,MANIPUR,fraud,14.0,35.0,0.0,0.0,-0.6,22,5
2019,MANIPUR,fraud,0.0,14.0,35.0,16.333333333333332,-1.0,22,5
2020,MANIPUR,fraud,40.0,0.0,14.0,18.0,inf,22,5
2021,MANIPUR,fraud,16.0,40.0,0.0,18.666666666666668,-0.6,22,5
2022,MANIPUR,fraud,8.5,16.0,40.0,21.5,-0.46875,22,5
2023,MANIPUR,fraud,1.0,8.5,16.0,8.5,-0.8823529411764706,22,5
2016,MANIPUR,hate crime,0.0,0.0,0.0,0.0,0.0,22,6
2017,MANIPUR,hate crime,0.0,0.0,0.0,0.0,0.0,22,6
2018,MANIPUR,hate crime,1.0,0.0,0.0,0.3333333333333333,inf,22,6
2019,MANIPUR,hate crime,0.0,1.0,0.0,0.3333333333333333,-1.0,22,6
2020,MANIPUR,hate crime,0.0,0.0,1.0,0.3333333333333333,0.0,22,6
2021,MANIPUR,hate crime,2.0,0.0,0.0,0.6666666666666666,inf,22,6
2022,MANIPUR,hate crime,1.0,2.0,0.0,1.0,-0.5,22,6
2023,MANIPUR,hate crime,0.0,1.0,2.0,1.0,-1.0,22,6
2016,MANIPUR,illegal trade,0.0,0.0,0.0,0.0,0.0,22,7
2017,MANIPUR,illegal trade,0.0,0.0,0.0,0.0,0.0,22,7
2018,MANIPUR,illegal trade,0.0,0.0,0.0,0.0,0.0,22,7
2019,MANIPUR,illegal trade,0.0,0.0,0.0,0.0,0.0,22,7
2020,MANIPUR,illegal trade,0.0,0.0,0.0,0.0,0.0,22,7
2021,MANIPUR,illegal trade,1.0,0.0,0.0,0.3333333333333333,inf,22,7
2022,MANIPUR,illegal trade,0.5,1.0,0.0,0.5,-0.5,22,7
2023,MANIPUR,illegal trade,0.0,0.5,1.0,0.5,-1.0,22,7
2016,MANIPUR,personal revenge,0.0,0.0,0.0,0.0,0.0,22,8
2017,MANIPUR,personal revenge,0.0,0.0,0.0,0.0,0.0,22,8
2018,MANIPUR,personal revenge,0.0,0.0,0.0,0.0,0.0,22,8
2019,MANIPUR,personal revenge,0.0,0.0,0.0,0.0,0.0,22,8
2020,MANIPUR,personal revenge,0.0,0.0,0.0,0.0,0.0,22,8
2021,MANIPUR,personal revenge,3.0,0.0,0.0,1.0,inf,22,8
2022,MANIPUR,personal revenge,2.0,3.0,0.0,1.6666666666666667,-0.33333333333333337,22,8
2023,MANIPUR,personal revenge,1.0,2.0,3.0,2.0,-0.5,22,8
2016,MANIPUR,piracy,0.0,0.0,0.0,0.0,0.0,22,9
2017,MANIPUR,piracy,5.0,0.0,0.0,0.0,inf,22,9
2018,MANIPUR,piracy,0.0,5.0,0.0,1.6666666666666667,-1.0,22,9
2019,MANIPUR,piracy,0.0,0.0,5.0,1.6666666666666667,0.0,22,9
2020,MANIPUR,piracy,0.0,0.0,0.0,0.0,0.0,22,9
2021,MANIPUR,piracy,6.0,0.0,0.0,2.0,inf,22,9
2022,MANIPUR,piracy,3.0,6.0,0.0,3.0,-0.5,22,9
2023,MANIPUR,piracy,0.0,3.0,6.0,3.0,-1.0,22,9
2016,MANIPUR,political motive,0.0,0.0,0.0,0.0,0.0,22,10
2017,MANIPUR,political motive,0.0,0.0,0.0,0.0,0.0,22,10
2018,MANIPUR,political motive,0.0,0.0,0.0,0.0,0.0,22,10
2019,MANIPUR,political motive,0.0,0.0,0.0,0.0,0.0,22,10
2020,MANIPUR,political motive,10.0,0.0,0.0,3.3333333333333335,inf,22,10
2021,MANIPUR,political motive,0.0,10.0,0.0,3.3333333333333335,-1.0,22,10
2022,MANIPUR,political motive,0.0,0.0,10.0,3.3333333333333335,0.0,22,10
2023,MANIPUR,political motive,0.0,0.0,0.0,0.0,0.0,22,10
2016,MANIPUR,prank,0.0,0.0,0.0,0.0,0.0,22,11
2017,MANIPUR,prank,0.0,0.0,0.0,0.0,0.0,22,11
2018,MANIPUR,prank,0.0,0.0,0.0,0.0,0.0,22,11
2019,MANIPUR,prank,0.0,0.0,0.0,0.0,0.0,22,11
2020,MANIPUR,prank,0.0,0.0,0.0,0.0,0.0,22,11
2021,MANIPUR,prank,0.0,0.0,0.0,0.0,0.0,22,11
2022,MANIPUR,prank,0.0,0.0,0.0,0.0,0.0,22,11
2023,MANIPUR,prank,0.0,0.0,0.0,0.0,0.0,22,11
2016,MANIPUR,sexual exploitation,1.0,0.0,0.0,0.0,0.0,22,12
2017,MANIPUR,sexual exploitation,10.0,1.0,0.0,0.0,9.0,22,12
2018,MANIPUR,sexual exploitation,9.0,10.0,1.0,6.666666666666667,-0.09999999999999998,22,12
2019,MANIPUR,sexual exploitation,3.0,9.0,10.0,7.333333333333333,-0.6666666666666667,22,12
2020,MANIPUR,sexual exploitation,10.0,3.0,9.0,7.333333333333333,2.3333333333333335,22,12
2021,MANIPUR,sexual exploitation,37.0,10.0,3.0,16.666666666666668,2.7,22,12
2022,MANIPUR,sexual exploitation,19.0,37.0,10.0,22.0,-0.4864864864864865,22,12
2023,MANIPUR,sexual exploitation,1.0,19.0,37.0,19.0,-0.9473684210526316,22,12
2017,MANIPUR,terrorism,0.0,0.0,0.0,0.0,0.0,22,13
2018,MANIPUR,terrorism,1.0,0.0,0.0,0.0,inf,22,13
2019,MANIPUR,terrorism,0.0,1.0,0.0,0.3333333333333333,-1.0,22,13
2020,MANIPUR,terrorism,0.0,0.0,1.0,0.3333333333333333,0.0,22,13
2021,MANIPUR,terrorism,0.0,0.0,0.0,0.0,0.0,22,13
2022,MANIPUR,terrorism,0.0,0.0,0.0,0.0,0.0,22,13
2023,MANIPUR,terrorism,0.0,0.0,0.0,0.0,0.0,22,13
2017,MEGHALAYA,abetment suicide,0.0,0.0,0.0,0.0,0.0,23,1
2018,MEGHALAYA,abetment suicide,0.0,0.0,0.0,0.0,0.0,23,1
2019,MEGHALAYA,abetment suicide,0.0,0.0,0.0,0.0,0.0,23,1
2020,MEGHALAYA,abetment suicide,0.0,0.0,0.0,0.0,0.0,23,1
2021,MEGHALAYA,abetment suicide,0.0,0.0,0.0,0.0,0.0,23,1
2022,MEGHALAYA,abetment suicide,0.0,0.0,0.0,0.0,0.0,23,1
2023,MEGHALAYA,abetment suicide,0.0,0.0,0.0,0.0,0.0,23,1
2016,MEGHALAYA,data theft,0.0,0.0,0.0,0.0,0.0,23,2
2017,MEGHALAYA,data theft,0.0,0.0,0.0,0.0,0.0,23,2
2018,MEGHALAYA,data theft,0.0,0.0,0.0,0.0,0.0,23,2
2019,MEGHALAYA,data theft,0.0,0.0,0.0,0.0,0.0,23,2
2020,MEGHALAYA,data theft,1.0,0.0,0.0,0.3333333333333333,inf,23,2
2021,MEGHALAYA,data theft,0.0,1.0,0.0,0.3333333333333333,-1.0,23,2
2022,MEGHALAYA,data theft,0.0,0.0,1.0,0.3333333333333333,0.0,23,2
2023,MEGHALAYA,data theft,0.0,0.0,0.0,0.0,0.0,23,2
2017,MEGHALAYA,emotional motive,1.0,0.0,0.0,0.0,0.0,23,3
2018,MEGHALAYA,emotional motive,0.0,1.0,0.0,0.0,-1.0,23,3
2019,MEGHALAYA,emotional motive,7.0,0.0,1.0,2.6666666666666665,inf,23,3
2020,MEGHALAYA,emotional motive,10.0,7.0,0.0,5.666666666666667,0.4285714285714286,23,3
2021,MEGHALAYA,emotional motive,2.0,10.0,7.0,6.333333333333333,-0.8,23,3
2022,MEGHALAYA,emotional motive,2.0,2.0,10.0,4.666666666666667,0.0,23,3
2023,MEGHALAYA,emotional motive,2.0,2.0,2.0,2.0,0.0,23,3
2016,MEGHALAYA,extortion,3.0,0.0,0.0,0.0,0.0,23,4
2017,MEGHALAYA,extortion,1.0,3.0,0.0,0.0,-0.6666666666666667,23,4
2018,MEGHALAYA,extortion,0.0,1.0,3.0,1.3333333333333333,-1.0,23,4
2019,MEGHALAYA,extortion,7.0,0.0,1.0,2.6666666666666665,inf,23,4
2020,MEGHALAYA,extortion,7.0,7.0,0.0,4.666666666666667,0.0,23,4
2021,MEGHALAYA,extortion,11.0,7.0,7.0,8.333333333333334,0.5714285714285714,23,4
2022,MEGHALAYA,extortion,7.0,11.0,7.0,8.333333333333334,-0.36363636363636365,23,4
2023,MEGHALAYA,extortion,3.0,7.0,11.0,7.0,-0.5714285714285714,23,4
2017,MEGHALAYA,fraud,15.0,0.0,0.0,0.0,0.0,23,5
2018,MEGHALAYA,fraud,35.0,15.0,0.0,0.0,1.3333333333333335,23,5
2019,MEGHALAYA,fraud,50.0,35.0,15.0,33.333333333333336,0.4285714285714286,23,5
2020,MEGHALAYA,fraud,81.0,50.0,35.0,55.333333333333336,0.6200000000000001,23,5
2021,MEGHALAYA,fraud,56.0,81.0,50.0,62.333333333333336,-0.308641975308642,23,5
2022,MEGHALAYA,fraud,42.5,56.0,81.0,59.833333333333336,-0.2410714285714286,23,5
2023,MEGHALAYA,fraud,29.0,42.5,56.0,42.5,-0.3176470588235294,23,5
2016,MEGHALAYA,hate crime,0.0,0.0,0.0,0.0,0.0,23,6
2017,MEGHALAYA,hate crime,0.0,0.0,0.0,0.0,0.0,23,6
2018,MEGHALAYA,hate crime,11.0,0.0,0.0,3.6666666666666665,inf,23,6
2019,MEGHALAYA,hate crime,0.0,11.0,0.0,3.6666666666666665,-1.0,23,6
2020,MEGHALAYA,hate crime,0.0,0.0,11.0,3.6666666666666665,0.0,23,6
2021,MEGHALAYA,hate crime,0.0,0.0,0.0,0.0,0.0,23,6
2022,MEGHALAYA,hate crime,0.0,0.0,0.0,0.0,0.0,23,6
2023,MEGHALAYA,hate crime,0.0,0.0,0.0,0.0,0.0,23,6
2016,MEGHALAYA,illegal trade,3.0,0.0,0.0,0.0,0.0,23,7
2017,MEGHALAYA,illegal trade,0.0,3.0,0.0,0.0,-1.0,23,7
2018,MEGHALAYA,illegal trade,2.0,0.0,3.0,1.6666666666666667,inf,23,7
2019,MEGHALAYA,illegal trade,0.0,2.0,0.0,0.6666666666666666,-1.0,23,7
2020,MEGHALAYA,illegal trade,0.0,0.0,2.0,0.6666666666666666,0.0,23,7
2021,MEGHALAYA,illegal trade,0.0,0.0,0.0,0.0,0.0,23,7
2022,MEGHALAYA,illegal trade,0.0,0.0,0.0,0.0,0.0,23,7
2023,MEGHALAYA,illegal trade,0.0,0.0,0.0,0.0,0.0,23,7
2016,MEGHALAYA,personal revenge,3.0,0.0,0.0,0.0,0.0,23,8
2017,MEGHALAYA,personal revenge,9.0,3.0,0.0,0.0,2.0,23,8
2018,MEGHALAYA,personal revenge,0.0,9.0,3.0,4.0,-1.0,23,8
2019,MEGHALAYA,personal revenge,4.0,0.0,9.0,4.333333333333333,inf,23,8
2020,MEGHALAYA,personal revenge,6.0,4.0,0.0,3.3333333333333335,0.5,23,8
2021,MEGHALAYA,personal revenge,2.0,6.0,4.0,4.0,-0.6666666666666667,23,8
2022,MEGHALAYA,personal revenge,2.0,2.0,6.0,3.3333333333333335,0.0,23,8
2023,MEGHALAYA,personal revenge,2.0,2.0,2.0,2.0,0.0,23,8
2016,MEGHALAYA,piracy,0.0,0.0,0.0,0.0,0.0,23,9
2017,MEGHALAYA,piracy,0.0,0.0,0.0,0.0,0.0,23,9
2018,MEGHALAYA,piracy,6.0,0.0,0.0,2.0,inf,23,9
2019,MEGHALAYA,piracy,0.0,6.0,0.0,2.0,-1.0,23,9
2020,MEGHALAYA,piracy,0.0,0.0,6.0,2.0,0.0,23,9
2021,MEGHALAYA,piracy,0.0,0.0,0.0,0.0,0.0,23,9
2022,MEGHALAYA,piracy,0.0,0.0,0.0,0.0,0.0,23,9
2023,MEGHALAYA,piracy,0.0,0.0,0.0,0.0,0.0,23,9
2016,MEGHALAYA,political motive,1.0,0.0,0.0,0.0,0.0,23,10
2017,MEGHALAYA,political motive,1.0,1.0,0.0,0.0,0.0,23,10
2018,MEGHALAYA,political motive,3.0,1.0,1.0,1.6666666666666667,2.0,23,10
2019,MEGHALAYA,political motive,2.0,3.0,1.0,2.0,-0.33333333333333337,23,10
2020,MEGHALAYA,political motive,1.0,2.0,3.0,2.0,-0.5,23,10
2021,MEGHALAYA,political motive,0.0,1.0,2.0,1.0,-1.0,23,10
2022,MEGHALAYA,political motive,0.5,0.0,1.0,0.5,inf,23,10
2023,MEGHALAYA,political motive,1.0,0.5,0.0,0.5,1.0,23,10
2016,MEGHALAYA,prank,0.0,0.0,0.0,0.0,0.0,23,11
2017,MEGHALAYA,prank,0.0,0.0,0.0,0.0,0.0,23,11
2018,MEGHALAYA,prank,0.0,0.0,0.0,0.0,0.0,23,11
2019,MEGHALAYA,prank,0.0,0.0,0.0,0.0,0.0,23,11
2020,MEGHALAYA,prank,0.0,0.0,0.0,0.0,0.0,23,11
2021,MEGHALAYA,prank,1.0,0.0,0.0,0.3333333333333333,inf,23,11
2022,MEGHALAYA,prank,0.5,1.0,0.0,0.5,-0.5,23,11
2023,MEGHALAYA,prank,0.0,0.5,1.0,0.5,-1.0,23,11
2016,MEGHALAYA,sexual exploitation,1.0,0.0,0.0,0.0,0.0,23,12
2017,MEGHALAYA,sexual exploitation,4.0,1.0,0.0,0.0,3.0,23,12
2018,MEGHALAYA,sexual exploitation,3.0,4.0,1.0,2.6666666666666665,-0.25,23,12
2019,MEGHALAYA,sexual exploitation,5.0,3.0,4.0,4.0,0.6666666666666667,23,12
2020,MEGHALAYA,sexual exploitation,9.0,5.0,3.0,5.666666666666667,0.8,23,12
2021,MEGHALAYA,sexual exploitation,18.0,9.0,5.0,10.666666666666666,1.0,23,12
2022,MEGHALAYA,sexual exploitation,17.5,18.0,9.0,14.833333333333334,-0.02777777777777779,23,12
2023,MEGHALAYA,sexual exploitation,17.0,17.5,18.0,17.5,-0.02857142857142858,23,12
2017,MEGHALAYA,terrorism,2.0,0.0,0.0,0.0,0.0,23,13
2018,MEGHALAYA,terrorism,0.0,2.0,0.0,0.0,-1.0,23,13
2019,MEGHALAYA,terrorism,0.0,0.0,2.0,0.6666666666666666,0.0,23,13
2020,MEGHALAYA,terrorism,1.0,0.0,0.0,0.3333333333333333,inf,23,13
2021,MEGHALAYA,terrorism,0.0,1.0,0.0,0.3333333333333333,-1.0,23,13
2022,MEGHALAYA,terrorism,0.0,0.0,1.0,0.3333333333333333,0.0,23,13
2023,MEGHALAYA,terrorism,0.0,0.0,0.0,0.0,0.0,23,13
2017,MIZORAM,abetment suicide,0.0,0.0,0.0,0.0,0.0,24,1
2018,MIZORAM,abetment suicide,0.0,0.0,0.0,0.0,0.0,24,1
2019,MIZORAM,abetment suicide,0.0,0.0,0.0,0.0,0.0,24,1
2020,MIZORAM,abetment suicide,0.0,0.0,0.0,0.0,0.0,24,1
2021,MIZORAM,abetment suicide,0.0,0.0,0.0,0.0,0.0,24,1
2022,MIZORAM,abetment suicide,0.0,0.0,0.0,0.0,0.0,24,1
2023,MIZORAM,abetment suicide,0.0,0.0,0.0,0.0,0.0,24,1
2016,MIZORAM,data theft,0.0,0.0,0.0,0.0,0.0,24,2
2017,MIZORAM,data theft,0.0,0.0,0.0,0.0,0.0,24,2
2018,MIZORAM,data theft,0.0,0.0,0.0,0.0,0.0,24,2
2019,MIZORAM,data theft,0.0,0.0,0.0,0.0,0.0,24,2
2020,MIZORAM,data theft,0.0,0.0,0.0,0.0,0.0,24,2
2021,MIZORAM,data theft,10.0,0.0,0.0,3.3333333333333335,inf,24,2
2022,MIZORAM,data theft,6.0,10.0,0.0,5.333333333333333,-0.4,24,2
2023,MIZORAM,data theft,2.0,6.0,10.0,6.0,-0.6666666666666667,24,2
2017,MIZORAM,emotional motive,0.0,0.0,0.0,0.0,0.0,24,3
2018,MIZORAM,emotional motive,4.0,0.0,0.0,0.0,inf,24,3
2019,MIZORAM,emotional motive,2.0,4.0,0.0,2.0,-0.5,24,3
2020,MIZORAM,emotional motive,0.0,2.0,4.0,2.0,-1.0,24,3
2021,MIZORAM,emotional motive,0.0,0.0,2.0,0.6666666666666666,0.0,24,3
2022,MIZORAM,emotional motive,0.0,0.0,0.0,0.0,0.0,24,3
2023,MIZORAM,emotional motive,0.0,0.0,0.0,0.0,0.0,24,3
2016,MIZORAM,extortion,0.0,0.0,0.0,0.0,0.0,24,4
2017,MIZORAM,extortion,0.0,0.0,0.0,0.0,0.0,24,4
2018,MIZORAM,extortion,0.0,0.0,0.0,0.0,0.0,24,4
2019,MIZORAM,extortion,0.0,0.0,0.0,0.0,0.0,24,4
2020,MIZORAM,extortion,0.0,0.0,0.0,0.0,0.0,24,4
2021,MIZORAM,extortion,0.0,0.0,0.0,0.0,0.0,24,4
2022,MIZORAM,extortion,0.0,0.0,0.0,0.0,0.0,24,4
2023,MIZORAM,extortion,0.0,0.0,0.0,0.0,0.0,24,4
2017,MIZORAM,fraud,7.0,0.0,0.0,0.0,0.0,24,5
2018,MIZORAM,fraud,0.0,7.0,0.0,0.0,-1.0,24,5
2019,MIZORAM,fraud,0.0,0.0,7.0,2.3333333333333335,0.0,24,5
2020,MIZORAM,fraud,3.0,0.0,0.0,1.0,inf,24,5
2021,MIZORAM,fraud,0.0,3.0,0.0,1.0,-1.0,24,5
2022,MIZORAM,fraud,12.0,0.0,3.0,5.0,inf,24,5
2023,MIZORAM,fraud,24.0,12.0,0.0,12.0,1.0,24,5
2016,MIZORAM,hate crime,0.0,0.0,0.0,0.0,0.0,24,6
2017,MIZORAM,hate crime,0.0,0.0,0.0,0.0,0.0,24,6
2018,MIZORAM,hate crime,0.0,0.0,0.0,0.0,0.0,24,6
2019,MIZORAM,hate crime,0.0,0.0,0.0,0.0,0.0,24,6
2020,MIZORAM,hate crime,0.0,0.0,0.0,0.0,0.0,24,6
2021,MIZORAM,hate crime,0.0,0.0,0.0,0.0,0.0,24,6
2022,MIZORAM,hate crime,0.0,0.0,0.0,0.0,0.0,24,6
2023,MIZORAM,hate crime,0.0,0.0,0.0,0.0,0.0,24,6
2016,MIZORAM,illegal trade,0.0,0.0,0.0,0.0,0.0,24,7
2017,MIZORAM,illegal trade,0.0,0.0,0.0,0.0,0.0,24,7
2018,MIZORAM,illegal trade,0.0,0.0,0.0,0.0,0.0,24,7
2019,MIZORAM,illegal trade,0.0,0.0,0.0,0.0,0.0,24,7
2020,MIZORAM,illegal trade,0.0,0.0,0.0,0.0,0.0,24,7
2021,MIZORAM,illegal trade,0.0,0.0,0.0,0.0,0.0,24,7
2022,MIZORAM,illegal trade,0.0,0.0,0.0,0.0,0.0,24,7
2023,MIZORAM,illegal trade,0.0,0.0,0.0,0.0,0.0,24,7
2016,MIZORAM,personal revenge,1.0,0.0,0.0,0.0,0.0,24,8
2017,MIZORAM,personal revenge,0.0,1.0,0.0,0.0,-1.0,24,8
2018,MIZORAM,personal revenge,0.0,0.0,1.0,0.3333333333333333,0.0,24,8
2019,MIZORAM,personal revenge,1.0,0.0,0.0,0.3333333333333333,inf,24,8
2020,MIZORAM,personal revenge,0.0,1.0,0.0,0.3333333333333333,-1.0,24,8
2021,MIZORAM,personal revenge,1.0,0.0,1.0,0.6666666666666666,inf,24,8
2022,MIZORAM,personal revenge,0.5,1.0,0.0,0.5,-0.5,24,8
2023,MIZORAM,personal revenge,0.0,0.5,1.0,0.5,-1.0,24,8
2016,MIZORAM,piracy,0.0,0.0,0.0,0.0,0.0,24,9
2017,MIZORAM,piracy,0.0,0.0,0.0,0.0,0.0,24,9
2018,MIZORAM,piracy,0.0,0.0,0.0,0.0,0.0,24,9
2019,MIZORAM,piracy,0.0,0.0,0.0,0.0,0.0,24,9
2020,MIZORAM,piracy,0.0,0.0,0.0,0.0,0.0,24,9
2021,MIZORAM,piracy,0.0,0.0,0.0,0.0,0.0,24,9
2022,MIZORAM,piracy,0.0,0.0,0.0,0.0,0.0,24,9
2023,MIZORAM,piracy,0.0,0.0,0.0,0.0,0.0,24,9
2016,MIZORAM,political motive,0.0,0.0,0.0,0.0,0.0,24,10
2017,MIZORAM,political motive,0.0,0.0,0.0,0.0,0.0,24,10
2018,MIZORAM,political motive,0.0,0.0,0.0,0.0,0.0,24,10
2019,MIZORAM,political motive,0.0,0.0,0.0,0.0,0.0,24,10
2020,MIZORAM,political motive,1.0,0.0,0.0,0.3333333333333333,inf,24,10
2021,MIZORAM,political motive,0.0,1.0,0.0,0.3333333333333333,-1.0,24,10
2022,MIZORAM,political motive,0.0,0.0,1.0,0.3333333333333333,0.0,24,10
2023,MIZORAM,political motive,0.0,0.0,0.0,0.0,0.0,24,10
2016,MIZORAM,prank,0.0,0.0,0.0,0.0,0.0,24,11
2017,MIZORAM,prank,0.0,0.0,0.0,0.0,0.0,24,11
2018,MIZORAM,prank,0.0,0.0,0.0,0.0,0.0,24,11
2019,MIZORAM,prank,5.0,0.0,0.0,1.6666666666666667,inf,24,11
2020,MIZORAM,prank,3.0,5.0,0.0,2.6666666666666665,-0.4,24,11
2021,MIZORAM,prank,4.0,3.0,5.0,4.0,0.33333333333333326,24,11
2022,MIZORAM,prank,2.0,4.0,3.0,3.0,-0.5,24,11
2023,MIZORAM,prank,0.0,2.0,4.0,2.0,-1.0,24,11
2016,MIZORAM,sexual exploitation,0.0,0.0,0.0,0.0,0.0,24,12
2017,MIZORAM,sexual exploitation,1.0,0.0,0.0,0.0,inf,24,12
2018,MIZORAM,sexual exploitation,0.0,1.0,0.0,0.3333333333333333,-1.0,24,12
2019,MIZORAM,sexual exploitation,0.0,0.0,1.0,0.3333333333333333,0.0,24,12
2020,MIZORAM,sexual exploitation,1.0,0.0,0.0,0.3333333333333333,inf,24,12
2021,MIZORAM,sexual exploitation,2.0,1.0,0.0,1.0,1.0,24,12
2022,MIZORAM,sexual exploitation,1.0,2.0,1.0,1.3333333333333333,-0.5,24,12
2023,MIZORAM,sexual exploitation,0.0,1.0,2.0,1.0,-1.0,24,12
2017,MIZORAM,terrorism,0.0,0.0,0.0,0.0,0.0,24,13
2018,MIZORAM,terrorism,0.0,0.0,0.0,0.0,0.0,24,13
2019,MIZORAM,terrorism,0.0,0.0,0.0,0.0,0.0,24,13
2020,MIZORAM,terrorism,3.0,0.0,0.0,1.0,inf,24,13
2021,MIZORAM,terrorism,0.0,3.0,0.0,1.0,-1.0,24,13
2022,MIZORAM,terrorism,0.0,0.0,3.0,1.0,0.0,24,13
2023,MIZORAM,terrorism,0.0,0.0,0.0,0.0,0.0,24,13
2017,NAGALAND,abetment suicide,0.0,0.0,0.0,0.0,0.0,25,1
2018,NAGALAND,abetment suicide,0.0,0.0,0.0,0.0,0.0,25,1
2019,NAGALAND,abetment suicide,0.0,0.0,0.0,0.0,0.0,25,1
2020,NAGALAND,abetment suicide,0.0,0.0,0.0,0.0,0.0,25,1
2021,NAGALAND,abetment suicide,0.0,0.0,0.0,0.0,0.0,25,1
2022,NAGALAND,abetment suicide,0.0,0.0,0.0,0.0,0.0,25,1
2023,NAGALAND,abetment suicide,0.0,0.0,0.0,0.0,0.0,25,1
2016,NAGALAND,data theft,0.0,0.0,0.0,0.0,0.0,25,2
2017,NAGALAND,data theft,0.0,0.0,0.0,0.0,0.0,25,2
2018,NAGALAND,data theft,0.0,0.0,0.0,0.0,0.0,25,2
2019,NAGALAND,data theft,0.0,0.0,0.0,0.0,0.0,25,2
2020,NAGALAND,data theft,0.0,0.0,0.0,0.0,0.0,25,2
2021,NAGALAND,data theft,0.0,0.0,0.0,0.0,0.0,25,2
2022,NAGALAND,data theft,0.0,0.0,0.0,0.0,0.0,25,2
2023,NAGALAND,data theft,0.0,0.0,0.0,0.0,0.0,25,2
2017,NAGALAND,emotional motive,0.0,0.0,0.0,0.0,0.0,25,3
2018,NAGALAND,emotional motive,0.0,0.0,0.0,0.0,0.0,25,3
2019,NAGALAND,emotional motive,0.0,0.0,0.0,0.0,0.0,25,3
2020,NAGALAND,emotional motive,0.0,0.0,0.0,0.0,0.0,25,3
2021,NAGALAND,emotional motive,0.0,0.0,0.0,0.0,0.0,25,3
2022,NAGALAND,emotional motive,0.0,0.0,0.0,0.0,0.0,25,3
2023,NAGALAND,emotional motive,0.0,0.0,0.0,0.0,0.0,25,3
2016,NAGALAND,extortion,0.0,0.0,0.0,0.0,0.0,25,4
2017,NAGALAND,extortion,0.0,0.0,0.0,0.0,0.0,25,4
2018,NAGALAND,extortion,0.0,0.0,0.0,0.0,0.0,25,4
2019,NAGALAND,extortion,1.0,0.0,0.0,0.3333333333333333,inf,25,4
2020,NAGALAND,extortion,0.0,1.0,0.0,0.3333333333333333,-1.0,25,4
2021,NAGALAND,extortion,1.0,0.0,1.0,0.6666666666666666,inf,25,4
2022,NAGALAND,extortion,0.5,1.0,0.0,0.5,-0.5,25,4
2023,NAGALAND,extortion,0.0,0.5,1.0,0.5,-1.0,25,4
2017,NAGALAND,fraud,0.0,0.0,0.0,0.0,0.0,25,5
2018,NAGALAND,fraud,0.0,0.0,0.0,0.0,0.0,25,5
2019,NAGALAND,fraud,0.0,0.0,0.0,0.0,0.0,25,5
2020,NAGALAND,fraud,5.0,0.0,0.0,1.6666666666666667,inf,25,5
2021,NAGALAND,fraud,5.0,5.0,0.0,3.3333333333333335,0.0,25,5
2022,NAGALAND,fraud,3.0,5.0,5.0,4.333333333333333,-0.4,25,5
2023,NAGALAND,fraud,1.0,3.0,5.0,3.0,-0.6666666666666667,25,5
2016,NAGALAND,hate crime,0.0,0.0,0.0,0.0,0.0,25,6
2017,NAGALAND,hate crime,0.0,0.0,0.0,0.0,0.0,25,6
2018,NAGALAND,hate crime,0.0,0.0,0.0,0.0,0.0,25,6
2019,NAGALAND,hate crime,0.0,0.0,0.0,0.0,0.0,25,6
2020,NAGALAND,hate crime,0.0,0.0,0.0,0.0,0.0,25,6
2021,NAGALAND,hate crime,0.0,0.0,0.0,0.0,0.0,25,6
2022,NAGALAND,hate crime,0.0,0.0,0.0,0.0,0.0,25,6
2023,NAGALAND,hate crime,0.0,0.0,0.0,0.0,0.0,25,6
2016,NAGALAND,illegal trade,0.0,0.0,0.0,0.0,0.0,25,7
2017,NAGALAND,illegal trade,0.0,0.0,0.0,0.0,0.0,25,7
2018,NAGALAND,illegal trade,0.0,0.0,0.0,0.0,0.0,25,7
2019,NAGALAND,illegal trade,0.0,0.0,0.0,0.0,0.0,25,7
2020,NAGALAND,illegal trade,0.0,0.0,0.0,0.0,0.0,25,7
2021,NAGALAND,illegal trade,0.0,0.0,0.0,0.0,0.0,25,7
2022,NAGALAND,illegal trade,0.0,0.0,0.0,0.0,0.0,25,7
2023,NAGALAND,illegal trade,0.0,0.0,0.0,0.0,0.0,25,7
2016,NAGALAND,personal revenge,1.0,0.0,0.0,0.0,0.0,25,8
2017,NAGALAND,personal revenge,0.0,1.0,0.0,0.0,-1.0,25,8
2018,NAGALAND,personal revenge,1.0,0.0,1.0,0.6666666666666666,inf,25,8
2019,NAGALAND,personal revenge,0.0,1.0,0.0,0.3333333333333333,-1.0,25,8
2020,NAGALAND,personal revenge,0.0,0.0,1.0,0.3333333333333333,0.0,25,8
2021,NAGALAND,personal revenge,0.0,0.0,0.0,0.0,0.0,25,8
2022,NAGALAND,personal revenge,0.0,0.0,0.0,0.0,0.0,25,8
